article_id,article_version,related_num,r_ncd_id,r_ncd_version,last_updated
54398,2,1,0,1,2025-04-29 23:04:20.737000000
54399,2,1,165,1,2025-04-29 23:04:20.740000000
54399,2,2,164,1,2025-04-29 23:04:20.740000000
54399,2,3,263,1,2025-04-29 23:04:20.740000000
54400,2,1,165,1,2025-04-29 23:04:20.743000000
54400,2,2,164,1,2025-04-29 23:04:20.743000000
54400,2,3,263,1,2025-04-29 23:04:20.747000000
54400,2,4,204,1,2025-04-29 23:04:20.747000000
54402,2,1,164,1,2025-04-29 23:04:20.750000000
54402,2,2,263,1,2025-04-29 23:04:20.750000000
54403,2,1,0,1,2025-04-29 23:04:20.330000000
54418,27,1,0,1,2025-04-29 23:04:17.387000000
54420,26,1,0,1,2025-04-29 23:04:17.390000000
54422,20,1,0,1,2025-04-29 23:04:17.390000000
54424,19,1,0,1,2025-04-29 23:04:17.390000000
54445,26,1,0,1,2025-04-29 23:04:17.390000000
54447,23,1,0,1,2025-04-29 23:04:17.393000000
54447,25,1,0,1,2025-04-29 23:04:17.393000000
54472,30,1,0,1,2025-04-29 23:04:15.433000000
54480,13,1,0,1,2025-04-29 23:04:17.393000000
54480,15,1,0,1,2025-04-29 23:04:17.393000000
54482,13,1,0,1,2025-04-29 23:04:17.393000000
54482,15,1,0,1,2025-04-29 23:04:17.393000000
54484,10,1,0,1,2025-04-29 23:04:17.397000000
54484,12,1,0,1,2025-04-29 23:04:17.397000000
54486,10,1,0,1,2025-04-29 23:04:17.397000000
54486,12,1,0,1,2025-04-29 23:04:17.397000000
54498,23,1,0,1,2025-04-29 23:04:17.397000000
54500,21,1,0,1,2025-04-29 23:04:17.400000000
54500,23,1,0,1,2025-04-29 23:04:17.400000000
54516,42,1,234,1,2025-04-29 23:04:19.640000000
54516,42,2,190,1,2025-04-29 23:04:19.640000000
54516,45,1,234,1,2025-04-29 23:04:19.650000000
54516,45,2,190,1,2025-04-29 23:04:19.650000000
54543,16,1,82,1,2025-04-29 23:04:17.400000000
54543,20,1,82,1,2025-04-29 23:04:17.400000000
54543,21,1,82,1,2025-04-29 23:04:17.400000000
54545,16,1,82,1,2025-04-29 23:04:17.400000000
54545,19,1,82,1,2025-04-29 23:04:17.400000000
54545,20,1,82,1,2025-04-29 23:04:17.400000000
54545,21,1,82,1,2025-04-29 23:04:17.400000000
54547,3,1,0,1,2025-04-29 23:04:17.403000000
54548,27,1,0,1,2025-04-29 23:04:18.923000000
54548,32,1,0,1,2025-04-29 23:04:18.943000000
54548,35,1,0,1,2025-04-29 23:04:18.943000000
54552,3,1,0,1,2025-04-29 23:04:17.403000000
54553,3,1,0,1,2025-04-29 23:04:17.403000000
54554,3,1,0,1,2025-04-29 23:04:17.407000000
54555,18,1,0,1,2025-04-29 23:04:17.993000000
54559,12,1,0,1,2025-04-29 23:04:17.993000000
54562,3,1,0,1,2025-04-29 23:04:20.753000000
54563,54,1,47,1,2025-04-29 23:04:19.650000000
54563,54,2,139,1,2025-04-29 23:04:19.653000000
54584,2,1,0,1,2025-04-29 23:04:20.510000000
54586,2,1,0,1,2025-04-29 23:04:20.510000000
54588,2,1,0,1,2025-04-29 23:04:20.513000000
54589,2,1,0,1,2025-04-29 23:04:17.407000000
54591,3,1,0,1,2025-04-29 23:04:17.407000000
54594,3,1,0,1,2025-04-29 23:04:17.410000000
54595,3,1,0,1,2025-04-29 23:04:17.410000000
54596,3,1,0,1,2025-04-29 23:04:17.410000000
54597,3,1,0,1,2025-04-29 23:04:17.410000000
54602,21,1,0,1,2025-04-29 23:04:19.997000000
54602,24,1,0,1,2025-04-29 23:04:19.997000000
54607,2,1,0,1,2025-04-29 23:04:20.513000000
54610,3,1,0,1,2025-04-29 23:04:20.513000000
54611,5,1,0,1,2025-04-29 23:04:20.517000000
54612,4,1,0,1,2025-04-29 23:04:20.517000000
54613,3,1,0,1,2025-04-29 23:04:20.517000000
54616,2,1,0,1,2025-04-29 23:04:20.520000000
54617,2,1,0,1,2025-04-29 23:04:20.520000000
54630,2,1,0,1,2025-04-29 23:04:17.413000000
54632,3,1,0,1,2025-04-29 23:04:17.413000000
54635,30,1,0,1,2025-04-29 23:04:17.413000000
54635,31,1,0,1,2025-04-29 23:04:17.413000000
54641,3,1,158,1,2015-08-28 21:56:20.180000000
54641,5,1,158,1,2015-08-28 21:56:20.180000000
54641,9,1,158,1,2015-08-28 21:56:20.180000000
54641,13,1,158,1,2025-04-29 23:04:17.417000000
54643,3,1,158,1,2015-08-28 21:57:57.633000000
54643,5,1,158,1,2015-08-28 21:57:57.633000000
54643,9,1,158,1,2015-08-28 21:57:57.633000000
54643,13,1,158,1,2025-04-29 23:04:17.417000000
54644,2,1,0,1,2025-04-29 23:04:17.420000000
54645,3,1,0,1,2025-04-29 23:04:17.420000000
54646,3,1,0,1,2025-04-29 23:04:17.420000000
54647,3,1,0,1,2025-04-29 23:04:17.420000000
54660,13,1,0,1,2025-04-29 23:04:17.423000000
54662,13,1,0,1,2025-04-29 23:04:17.423000000
54682,34,1,0,1,2025-04-29 23:04:17.997000000
54685,17,1,0,1,2025-04-29 23:04:20.520000000
54686,22,1,0,1,2025-04-29 23:04:20.520000000
54688,23,1,0,1,2025-04-29 23:04:20.523000000
54689,32,1,372,1,2025-04-29 23:04:20.523000000
54694,2,1,0,1,2025-04-29 23:04:20.753000000
54710,6,1,0,1,2025-04-29 23:04:17.423000000
54713,4,1,0,1,2025-04-29 23:04:17.427000000
54714,4,1,0,1,2025-04-29 23:04:17.427000000
54715,4,1,0,1,2025-04-29 23:04:17.427000000
54750,13,1,0,1,2025-04-29 23:04:17.997000000
54767,63,1,0,1,2025-04-29 23:04:17.997000000
54767,65,1,0,1,2025-04-29 23:04:17.997000000
54767,66,1,0,1,2025-04-29 23:04:17.997000000
54768,36,1,0,1,2025-04-29 23:04:18
54768,38,1,0,1,2025-04-29 23:04:18
54769,27,1,0,1,2025-04-29 23:04:18
54777,2,1,0,1,2025-04-29 23:04:20.527000000
54780,2,1,0,1,2025-04-29 23:04:20.527000000
54781,2,1,0,1,2025-04-29 23:04:20.530000000
54790,2,1,0,1,2025-04-29 23:04:20.530000000
54791,2,1,0,1,2025-04-29 23:04:20.530000000
54795,42,1,372,1,2025-04-29 23:04:15.433000000
54799,58,1,0,1,2025-04-29 23:04:18
54799,59,1,0,1,2025-04-29 23:04:18
54799,62,1,0,1,2025-04-29 23:04:18
54812,7,1,0,1,2025-04-29 23:04:18.003000000
54813,2,1,0,1,2025-04-29 23:04:20.530000000
54814,2,1,0,1,2025-04-29 23:04:20.533000000
54830,9,1,0,1,2025-04-29 23:04:20.533000000
54831,28,1,357,1,2025-04-29 23:04:18.007000000
54832,14,1,0,1,2025-04-29 23:04:15.437000000
54841,2,1,266,1,2025-04-29 23:04:20.753000000
54841,2,2,155,1,2025-04-29 23:04:20.757000000
54842,2,1,155,1,2025-04-29 23:04:20.757000000
54842,2,2,266,1,2025-04-29 23:04:20.760000000
54842,2,3,187,1,2025-04-29 23:04:20.760000000
54842,2,4,161,1,2025-04-29 23:04:20.763000000
54880,9,1,0,1,2025-04-29 23:04:18.007000000
54880,10,1,0,1,2025-04-29 23:04:18.007000000
54881,2,1,0,1,2025-04-29 23:04:20.533000000
54893,4,1,0,1,2025-04-29 23:04:17.430000000
54894,4,1,0,1,2025-04-29 23:04:17.430000000
54895,2,1,0,1,2025-04-29 23:04:17.430000000
54896,3,1,0,1,2025-04-29 23:04:17.430000000
54899,2,1,0,1,2025-04-29 23:04:20.537000000
54901,27,1,0,1,2025-04-29 23:04:20.537000000
54909,24,1,0,1,2025-04-29 23:04:20.030000000
54916,2,1,0,1,2025-04-29 23:04:17.433000000
54917,15,1,0,1,2025-04-29 23:04:17.433000000
54917,19,1,0,1,2025-04-29 23:04:17.433000000
54917,20,1,0,1,2025-04-29 23:04:17.433000000
54919,17,1,0,1,2025-04-29 23:04:17.433000000
54919,21,1,0,1,2025-04-29 23:04:17.433000000
54919,22,1,0,1,2025-04-29 23:04:17.433000000
54920,2,1,0,1,2025-04-29 23:04:20.763000000
54923,39,1,57,1,2025-04-29 23:04:20.767000000
54923,41,1,57,3,2016-02-17 13:40:57.960000000
54923,45,1,57,3,2016-02-17 13:40:57.960000000
54926,23,1,220,1,2025-04-29 23:04:15.463000000
54926,23,2,357,1,2025-04-29 23:04:15.463000000
54926,25,1,220,1,2025-04-29 23:04:15.463000000
54926,25,2,357,1,2025-04-29 23:04:15.463000000
54927,3,1,0,1,2025-04-29 23:04:17.437000000
54929,33,1,357,2,2019-10-04 19:37:41.137000000
54929,35,1,357,2,2019-10-04 19:37:41.137000000
54929,37,1,357,1,2025-04-29 23:04:17.437000000
54929,39,1,357,1,2025-04-29 23:04:17.437000000
54929,40,1,357,1,2025-04-29 23:04:17.437000000
54931,28,1,357,2,2019-10-04 19:40:09.030000000
54931,30,1,357,2,2019-10-04 19:40:09.030000000
54931,32,1,357,1,2025-04-29 23:04:17.440000000
54931,34,1,357,1,2025-04-29 23:04:17.440000000
54931,35,1,357,1,2025-04-29 23:04:17.440000000
54953,65,1,0,1,2025-04-29 23:04:20.770000000
54953,67,1,0,1,2025-04-29 23:04:20.770000000
54953,68,1,0,1,2025-04-29 23:04:20.770000000
54954,28,1,0,1,2025-04-29 23:04:16.670000000
54958,24,1,357,1,2025-04-29 23:04:20.770000000
54958,26,1,357,1,2025-04-29 23:04:20.770000000
54958,28,1,357,1,2025-04-29 23:04:20.770000000
54961,19,1,357,1,2025-04-29 23:04:20.540000000
54961,20,1,357,1,2025-04-29 23:04:20.540000000
54965,3,1,0,1,2025-04-29 23:04:17.440000000
54969,48,1,270,1,2025-04-29 23:04:17.443000000
54969,51,1,270,1,2025-04-29 23:04:17.443000000
54969,52,1,270,1,2025-04-29 23:04:17.443000000
54975,16,1,0,1,2025-04-29 23:04:17.447000000
54976,15,1,0,1,2025-04-29 23:04:17.447000000
54978,3,1,0,1,2025-04-29 23:04:17.447000000
54979,4,1,0,1,2025-04-29 23:04:17.450000000
54980,2,1,240,1,2025-04-29 23:04:17.450000000
54981,3,1,240,1,2025-04-29 23:04:17.450000000
54982,26,1,220,1,2025-04-29 23:04:16.673000000
54982,26,2,357,1,2025-04-29 23:04:16.673000000
54982,28,1,220,1,2025-04-29 23:04:16.673000000
54982,28,2,357,1,2025-04-29 23:04:16.673000000
54983,2,1,0,1,2025-04-29 23:04:20.540000000
54988,2,1,0,1,2025-04-29 23:04:20.543000000
54990,4,1,270,1,2025-04-29 23:04:17.453000000
54991,4,1,270,1,2025-04-29 23:04:17.453000000
54992,39,1,270,1,2025-04-29 23:04:17.457000000
54992,42,1,270,1,2025-04-29 23:04:17.457000000
54992,43,1,270,1,2025-04-29 23:04:17.457000000
54998,4,1,0,1,2025-04-29 23:04:17.460000000
55001,64,1,0,1,2025-04-29 23:04:17.460000000
55001,65,1,0,1,2025-04-29 23:04:17.460000000
55001,67,1,0,1,2025-04-29 23:04:17.460000000
55003,2,1,102,1,2025-04-29 23:04:20.773000000
55028,40,1,0,1,2025-04-29 23:04:17.460000000
55028,42,1,0,1,2025-04-29 23:04:17.460000000
55028,44,1,0,1,2025-04-29 23:04:17.460000000
55028,45,1,0,1,2025-04-29 23:04:17.460000000
55029,33,1,0,1,2025-04-29 23:04:17.463000000
55029,35,1,0,1,2025-04-29 23:04:17.463000000
55029,36,1,0,1,2025-04-29 23:04:17.463000000
55030,62,1,0,1,2025-04-29 23:04:17.463000000
55030,63,1,0,1,2025-04-29 23:04:17.463000000
55031,3,1,0,1,2025-04-29 23:04:17.463000000
55033,2,1,0,1,2025-04-29 23:04:17.467000000
55044,17,1,0,1,2025-04-29 23:04:17.467000000
55044,18,1,0,1,2025-04-29 23:04:17.467000000
55045,16,1,0,1,2025-04-29 23:04:17.470000000
55045,17,1,0,1,2025-04-29 23:04:17.470000000
55048,2,1,0,1,2025-04-29 23:04:17.470000000
55049,3,1,0,1,2025-04-29 23:04:17.470000000
55053,2,1,0,1,2025-04-29 23:04:17.470000000
55055,2,1,0,1,2025-04-29 23:04:17.473000000
55056,13,1,0,1,2025-04-29 23:04:17.473000000
55056,14,1,0,1,2025-04-29 23:04:17.473000000
55057,11,1,0,1,2025-04-29 23:04:17.477000000
55057,12,1,0,1,2025-04-29 23:04:17.477000000
55057,13,1,0,1,2025-04-29 23:04:17.477000000
55058,6,1,0,1,2025-04-29 23:04:17.477000000
55058,7,1,0,1,2025-04-29 23:04:17.477000000
55059,6,1,0,1,2025-04-29 23:04:17.477000000
55059,7,1,0,1,2025-04-29 23:04:17.477000000
55061,10,1,0,1,2025-04-29 23:04:17.480000000
55061,11,1,0,1,2025-04-29 23:04:17.480000000
55062,10,1,0,1,2025-04-29 23:04:17.480000000
55062,11,1,0,1,2025-04-29 23:04:17.480000000
55069,24,1,0,1,2025-04-29 23:04:18.010000000
55069,26,1,0,1,2025-04-29 23:04:18.010000000
55071,18,1,0,1,2025-04-29 23:04:18.010000000
55072,6,1,0,1,2025-04-29 23:04:17.480000000
55076,6,1,0,1,2025-04-29 23:04:17.480000000
55077,5,1,0,1,2025-04-29 23:04:17.483000000
55079,5,1,0,1,2025-04-29 23:04:17.483000000
55115,14,1,0,1,2025-04-29 23:04:17.483000000
55116,14,1,0,1,2025-04-29 23:04:17.487000000
55124,2,1,0,1,2025-04-29 23:04:20.457000000
55134,36,1,0,1,2025-04-29 23:04:16.677000000
55134,37,1,0,1,2025-04-29 23:04:16.677000000
55136,19,1,0,1,2025-04-29 23:04:20.777000000
55146,13,1,0,1,2025-04-29 23:04:20.777000000
55146,15,1,0,1,2025-04-29 23:04:20.777000000
55147,30,1,0,1,2025-04-29 23:04:20.777000000
55154,2,1,0,1,2025-04-29 23:04:17.487000000
55155,3,1,0,1,2025-04-29 23:04:17.490000000
55161,23,1,0,1,2025-04-29 23:04:20.780000000
55162,18,1,0,1,2025-04-29 23:04:20.780000000
55169,13,1,0,1,2025-04-29 23:04:20.780000000
55169,15,1,0,1,2025-04-29 23:04:20.780000000
55175,23,1,0,1,2025-04-29 23:04:20.780000000
55175,25,1,0,1,2025-04-29 23:04:20.780000000
55193,14,1,0,1,2025-04-29 23:04:20.783000000
55197,33,1,372,1,2025-04-29 23:04:20.783000000
55200,35,1,0,1,2025-04-29 23:04:20.787000000
55200,37,1,0,1,2025-04-29 23:04:20.787000000
55206,18,1,0,1,2025-04-29 23:04:20.787000000
55210,13,1,0,1,2025-04-29 23:04:20.787000000
55210,15,1,0,1,2025-04-29 23:04:20.787000000
55214,8,1,253,1,2025-04-29 23:04:17.490000000
55214,9,1,253,1,2025-04-29 23:04:17.490000000
55215,8,1,253,1,2025-04-29 23:04:17.490000000
55215,9,1,253,1,2025-04-29 23:04:17.490000000
55224,33,1,372,1,2025-04-29 23:04:20.790000000
55224,35,1,372,1,2025-04-29 23:04:20.790000000
55227,17,1,0,1,2025-04-29 23:04:18.013000000
55227,19,1,0,1,2025-04-29 23:04:18.013000000
55229,40,1,0,1,2025-04-29 23:04:16.680000000
55229,46,1,0,1,2025-04-29 23:04:16.680000000
55230,16,1,0,1,2025-04-29 23:04:20.790000000
55230,18,1,0,1,2025-04-29 23:04:20.790000000
55231,15,1,0,1,2025-04-29 23:04:20.790000000
55231,17,1,0,1,2025-04-29 23:04:20.790000000
55233,21,1,0,1,2025-04-29 23:04:20.790000000
55235,15,1,0,1,2025-04-29 23:04:20.793000000
55239,52,1,0,1,2025-04-29 23:04:17.493000000
55239,54,1,0,1,2025-04-29 23:04:17.497000000
55239,56,1,0,1,2025-04-29 23:04:17.497000000
55239,58,1,0,1,2025-04-29 23:04:17.497000000
55239,59,1,0,1,2025-04-29 23:04:17.497000000
55239,61,1,0,1,2025-04-29 23:04:17.497000000
55240,25,1,11,1,2025-04-29 23:04:16.680000000
55240,25,2,240,1,2025-04-29 23:04:16.683000000
55240,26,1,11,1,2025-04-29 23:04:16.680000000
55240,26,2,240,1,2025-04-29 23:04:16.683000000
55257,6,1,0,1,2025-04-29 23:04:20.360000000
55261,5,1,0,1,2025-04-29 23:04:20.423000000
55264,13,1,0,1,2025-04-29 23:04:17.497000000
55265,12,1,0,1,2025-04-29 23:04:17.497000000
55276,2,1,0,1,2025-04-29 23:04:20.543000000
55294,30,1,372,1,2025-04-29 23:04:17.500000000
55294,33,1,372,1,2025-04-29 23:04:17.500000000
55295,27,1,372,1,2025-04-29 23:04:17.500000000
55295,29,1,372,1,2025-04-29 23:04:17.500000000
55305,2,1,0,1,2025-04-29 23:04:20.543000000
55306,2,1,0,1,2025-04-29 23:04:20.547000000
55310,10,1,0,1,2025-04-29 23:04:18.013000000
55310,12,1,0,1,2025-04-29 23:04:18.013000000
55313,2,1,0,1,2025-04-29 23:04:20.547000000
55314,2,1,0,1,2025-04-29 23:04:18.017000000
55315,16,1,0,1,2025-04-29 23:04:20.547000000
55315,17,1,0,1,2025-04-29 23:04:20.547000000
55318,4,1,0,1,2025-04-29 23:04:20.447000000
55323,45,1,0,1,2025-04-29 23:04:17.500000000
55323,47,1,0,1,2025-04-29 23:04:17.503000000
55323,49,1,0,1,2025-04-29 23:04:17.503000000
55323,51,1,0,1,2025-04-29 23:04:17.503000000
55323,52,1,0,1,2025-04-29 23:04:17.503000000
55326,39,1,0,1,2025-04-29 23:04:17.507000000
55326,40,1,0,1,2025-04-29 23:04:17.507000000
55327,33,1,0,1,2025-04-29 23:04:17.507000000
55327,35,1,0,1,2025-04-29 23:04:17.507000000
55327,36,1,0,1,2025-04-29 23:04:17.507000000
55334,6,1,0,1,2025-04-29 23:04:20.437000000
55336,47,1,0,1,2025-04-29 23:04:18.017000000
55336,49,1,0,1,2025-04-29 23:04:18.017000000
55354,35,1,0,1,2025-04-29 23:04:18.017000000
55361,3,1,0,1,2025-04-29 23:04:17.507000000
55362,3,1,0,1,2025-04-29 23:04:17.510000000
55367,8,1,0,1,2025-04-29 23:04:17.510000000
55371,8,1,0,1,2025-04-29 23:04:17.510000000
55372,4,1,0,1,2025-04-29 23:04:17.513000000
55373,4,1,0,1,2025-04-29 23:04:17.513000000
55378,4,1,0,1,2025-04-29 23:04:20.410000000
55381,2,1,0,1,2025-04-29 23:04:20.793000000
55383,3,1,0,1,2025-04-29 23:04:17.513000000
55384,4,1,0,1,2025-04-29 23:04:17.517000000
55391,2,1,0,1,2025-04-29 23:04:20.797000000
55397,2,1,0,1,2025-04-29 23:04:20.797000000
55400,3,1,0,1,2025-04-29 23:04:20.797000000
55401,2,1,0,1,2025-04-29 23:04:20.800000000
55404,2,1,0,1,2025-04-29 23:04:20.800000000
55421,9,1,0,1,2025-04-29 23:04:20.453000000
55426,117,1,0,1,2025-04-29 23:04:19.653000000
55426,120,1,0,1,2025-04-29 23:04:19.657000000
55426,123,1,0,1,2025-04-29 23:04:19.657000000
55427,2,1,0,1,2025-04-29 23:04:20.550000000
55430,2,1,0,1,2025-04-29 23:04:20.550000000
55432,2,1,0,1,2025-04-29 23:04:20.550000000
55435,2,1,0,1,2025-04-29 23:04:20.550000000
55436,2,1,0,1,2025-04-29 23:04:20.553000000
55451,2,1,0,1,2025-04-29 23:04:20.553000000
55452,2,1,0,1,2025-04-29 23:04:20.557000000
55453,2,1,0,1,2025-04-29 23:04:20.557000000
55457,7,1,0,1,2025-04-29 23:04:17.517000000
55458,7,1,0,1,2025-04-29 23:04:17.520000000
55470,3,1,0,1,2025-04-29 23:04:17.520000000
55471,3,1,0,1,2025-04-29 23:04:17.520000000
55472,3,1,0,1,2025-04-29 23:04:17.520000000
55473,3,1,0,1,2025-04-29 23:04:17.523000000
55475,3,1,0,1,2025-04-29 23:04:20.473000000
55478,11,1,0,1,2025-04-29 23:04:17.523000000
55478,12,1,0,1,2025-04-29 23:04:17.523000000
55479,10,1,0,1,2025-04-29 23:04:17.523000000
55479,11,1,0,1,2025-04-29 23:04:17.523000000
55489,3,1,15,1,2025-04-29 23:04:17.527000000
55490,4,1,15,1,2025-04-29 23:04:17.527000000
55491,3,1,0,1,2025-04-29 23:04:17.530000000
55492,4,1,0,1,2025-04-29 23:04:17.530000000
55503,5,1,0,1,2025-04-29 23:04:17.530000000
55505,5,1,0,1,2025-04-29 23:04:17.530000000
55527,5,1,0,1,2025-04-29 23:04:17.530000000
55528,5,1,0,1,2025-04-29 23:04:17.533000000
55530,31,1,0,1,2025-04-29 23:04:17.533000000
55530,34,1,0,1,2025-04-29 23:04:17.533000000
55530,35,1,0,1,2025-04-29 23:04:17.533000000
55531,30,1,0,1,2025-04-29 23:04:17.537000000
55531,33,1,0,1,2025-04-29 23:04:17.537000000
55531,34,1,0,1,2025-04-29 23:04:17.537000000
55533,2,1,0,1,2025-04-29 23:04:20.800000000
55535,2,1,0,1,2025-04-29 23:04:20.800000000
55536,2,1,0,1,2025-04-29 23:04:20.803000000
55540,2,1,0,1,2025-04-29 23:04:20.803000000
55543,2,1,0,1,2025-04-29 23:04:20.803000000
55553,4,1,0,1,2025-04-29 23:04:17.537000000
55554,6,1,0,1,2025-04-29 23:04:17.537000000
55555,8,1,281,1,2025-04-29 23:04:17.540000000
55558,8,1,281,1,2025-04-29 23:04:17.540000000
55561,2,1,0,1,2025-04-29 23:04:20.557000000
55562,2,1,0,1,2025-04-29 23:04:20.560000000
55564,2,1,0,1,2025-04-29 23:04:20.560000000
55566,2,1,0,1,2025-04-29 23:04:20.560000000
55570,12,1,0,1,2025-04-29 23:04:16.687000000
55584,18,1,0,1,2025-04-29 23:04:17.540000000
55584,19,1,0,1,2025-04-29 23:04:17.540000000
55585,17,1,0,1,2025-04-29 23:04:17.543000000
55585,18,1,0,1,2025-04-29 23:04:17.543000000
55595,16,1,0,1,2025-04-29 23:04:17.543000000
55596,12,1,0,1,2025-04-29 23:04:17.543000000
55597,23,1,0,1,2025-04-29 23:04:17.547000000
55600,16,1,0,1,2025-04-29 23:04:17.547000000
55601,12,1,0,1,2025-04-29 23:04:17.547000000
55602,23,1,0,1,2025-04-29 23:04:17.550000000
55621,15,1,0,1,2025-04-29 23:04:20.807000000
55623,15,1,0,1,2025-04-29 23:04:17.550000000
55624,33,1,372,1,2025-04-29 23:04:17.550000000
55628,13,1,0,1,2025-04-29 23:04:17.553000000
55639,44,1,0,1,2025-04-29 23:04:20.810000000
55639,46,1,0,1,2025-04-29 23:04:20.810000000
55639,49,1,0,1,2025-04-29 23:04:20.810000000
55639,51,1,0,1,2025-04-29 23:04:20.810000000
55641,2,1,0,1,2025-04-29 23:04:20.813000000
55643,2,1,0,1,2025-04-29 23:04:20.813000000
55644,2,1,0,1,2025-04-29 23:04:20.813000000
55646,2,1,0,1,2025-04-29 23:04:20.817000000
55648,2,1,0,1,2025-04-29 23:04:20.817000000
55657,4,1,0,1,2025-04-29 23:04:17.553000000
55659,2,1,0,1,2025-04-29 23:04:17.553000000
55661,3,1,0,1,2025-04-29 23:04:17.557000000
55662,3,1,0,1,2025-04-29 23:04:17.557000000
55672,25,1,156,1,2025-04-29 23:04:19.023000000
55672,25,2,55,1,2025-04-29 23:04:19.030000000
55672,25,3,194,1,2025-04-29 23:04:19.033000000
55675,24,1,156,1,2025-04-29 23:04:17.557000000
55675,24,2,55,1,2025-04-29 23:04:17.560000000
55675,24,3,194,1,2025-04-29 23:04:17.560000000
55675,25,1,156,1,2025-04-29 23:04:17.557000000
55675,25,2,55,1,2025-04-29 23:04:17.560000000
55675,25,3,194,1,2025-04-29 23:04:17.560000000
55676,23,1,156,1,2025-04-29 23:04:17.560000000
55676,23,2,55,1,2025-04-29 23:04:17.563000000
55676,23,3,194,1,2025-04-29 23:04:17.563000000
55676,24,1,156,1,2025-04-29 23:04:17.560000000
55676,24,2,55,1,2025-04-29 23:04:17.563000000
55676,24,3,194,1,2025-04-29 23:04:17.563000000
55684,5,1,64,1,2025-04-29 23:04:17.567000000
55684,5,2,14,1,2025-04-29 23:04:17.567000000
55685,5,1,64,1,2025-04-29 23:04:17.570000000
55685,5,2,14,1,2025-04-29 23:04:17.570000000
55688,4,1,0,1,2025-04-29 23:04:17.570000000
55689,4,1,0,1,2025-04-29 23:04:17.573000000
55695,21,1,0,1,2025-04-29 23:04:15.437000000
55701,5,1,0,1,2025-04-29 23:04:20.417000000
55703,25,1,0,1,2025-04-29 23:04:20.817000000
55704,7,1,0,1,2025-04-29 23:04:20.473000000
55707,9,1,0,1,2025-04-29 23:04:20.433000000
55709,11,1,0,1,2025-04-29 23:04:18.020000000
55710,9,1,0,1,2025-04-29 23:04:17.573000000
55710,10,1,0,1,2025-04-29 23:04:17.573000000
55710,16,1,0,1,2025-04-29 23:04:17.573000000
55711,20,1,0,1,2025-04-29 23:04:17.573000000
55711,23,1,0,1,2025-04-29 23:04:17.573000000
55712,19,1,0,1,2025-04-29 23:04:17.577000000
55712,21,1,0,1,2025-04-29 23:04:17.577000000
55715,11,1,0,1,2025-04-29 23:04:20.560000000
55715,12,1,0,1,2025-04-29 23:04:20.563000000
55716,11,1,0,1,2025-04-29 23:04:20.563000000
55717,24,1,0,1,2025-04-29 23:04:18.020000000
55717,26,1,0,1,2025-04-29 23:04:18.020000000
55719,8,1,344,1,2018-10-16 21:47:29.587000000
55719,10,1,344,1,2018-10-16 21:47:29.587000000
55719,14,1,344,1,2025-04-29 23:04:17.577000000
55719,15,1,344,1,2025-04-29 23:04:17.577000000
55723,44,1,0,1,2025-04-29 23:04:16.687000000
55736,2,1,0,1,2025-04-29 23:04:20.567000000
55738,17,1,0,1,2025-04-29 23:04:20.820000000
55749,5,1,0,1,2025-04-29 23:04:20.460000000
55754,21,1,269,1,2025-04-29 23:04:17.580000000
55754,22,1,269,1,2025-04-29 23:04:17.580000000
55756,16,1,269,1,2025-04-29 23:04:17.580000000
55756,17,1,269,1,2025-04-29 23:04:17.580000000
55757,5,1,0,1,2025-04-29 23:04:15.467000000
55769,13,1,0,1,2025-04-29 23:04:17.580000000
55769,14,1,0,1,2025-04-29 23:04:17.580000000
55770,10,1,0,1,2025-04-29 23:04:17.583000000
55770,11,1,0,1,2025-04-29 23:04:17.583000000
55774,12,1,0,1,2025-04-29 23:04:17.583000000
55774,13,1,0,1,2025-04-29 23:04:17.583000000
55775,11,1,0,1,2025-04-29 23:04:17.587000000
55775,12,1,0,1,2025-04-29 23:04:17.587000000
55778,4,1,0,1,2025-04-29 23:04:17.587000000
55779,4,1,0,1,2025-04-29 23:04:17.590000000
55793,4,1,0,1,2025-04-29 23:04:17.590000000
55794,4,1,0,1,2025-04-29 23:04:17.590000000
55817,4,1,0,1,2025-04-29 23:04:16.690000000
55818,23,1,0,1,2025-04-29 23:04:15.470000000
55818,26,1,0,1,2025-04-29 23:04:15.470000000
55835,14,1,249,1,2025-04-29 23:04:20.567000000
55835,15,1,249,1,2025-04-29 23:04:20.570000000
55848,8,1,0,1,2025-04-29 23:04:20.427000000
55852,6,1,0,1,2025-04-29 23:04:20.473000000
55876,2,1,0,1,2025-04-29 23:04:20.570000000
55879,2,1,0,1,2025-04-29 23:04:20.820000000
55902,4,1,0,1,2025-04-29 23:04:17.590000000
55904,3,1,0,1,2025-04-29 23:04:17.593000000
55909,36,1,131,1,2025-04-29 23:04:20.820000000
55909,36,2,232,1,2025-04-29 23:04:20.823000000
55909,36,3,217,1,2025-04-29 23:04:20.827000000
55909,36,4,47,1,2025-04-29 23:04:20.827000000
55909,36,5,315,1,2025-04-29 23:04:20.830000000
55909,39,1,131,1,2025-04-29 23:04:20.830000000
55909,39,2,232,1,2025-04-29 23:04:20.830000000
55909,39,3,217,1,2025-04-29 23:04:20.833000000
55909,39,4,47,1,2025-04-29 23:04:20.833000000
